# BUSCO version is: 5.0.0 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of species: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
343091at7742	Complete	ptg000529l_1	2679612	2683064	-	447.6	242	https://www.orthodb.org/v10?query=343091at7742	complement C1q tumor necrosis factor-related protein 7
343235at7742	Complete	ptg000713l_1	5309566	5321674	-	352.7	198	https://www.orthodb.org/v10?query=343235at7742	RING finger protein 141
343489at7742	Complete	ptg001480l_1	3048507	3064451	-	558.2	265	https://www.orthodb.org/v10?query=343489at7742	Heterogeneous nuclear ribonucleoprotein D
343527at7742	Complete	ptg000807l_1	365443	372802	+	158.8	344	https://www.orthodb.org/v10?query=343527at7742	chromogranin-A
343725at7742	Complete	ptg000049l_1	1132856	1155995	+	192.5	165	https://www.orthodb.org/v10?query=343725at7742	transmembrane protein 72
343795at7742	Complete	ptg001796l_1	1119647	1215528	-	270.9	197	https://www.orthodb.org/v10?query=343795at7742	Rhomboid domain containing 1
343966at7742	Complete	ptg000577l_1	386575	398545	+	197.5	118	https://www.orthodb.org/v10?query=343966at7742	NPC intracellular cholesterol transporter 2
344060at7742	Complete	ptg001323l_1	826248	833389	-	438.0	227	https://www.orthodb.org/v10?query=344060at7742	ribosome maturation protein SBDS
344151at7742	Complete	ptg000957l_1	197700	211793	+	418.4	235	https://www.orthodb.org/v10?query=344151at7742	valacyclovir hydrolase
344416at7742	Complete	ptg001693l_1	774082	778706	+	371.2	201	https://www.orthodb.org/v10?query=344416at7742	Mitochondrial ribosomal protein L16
344436at7742	Duplicated	ptg000043l_1	748996	757090	-	288.8	186	https://www.orthodb.org/v10?query=344436at7742	zinc finger CCHC domain-containing protein 9
344436at7742	Duplicated	ptg000252l_1	5382101	5382910	-	291.6	186	https://www.orthodb.org/v10?query=344436at7742	zinc finger CCHC domain-containing protein 9
344785at7742	Complete	ptg000315l_1	3579903	3590916	-	329.5	177	https://www.orthodb.org/v10?query=344785at7742	motile sperm domain-containing protein 1
344798at7742	Complete	ptg000880l_1	516900	565393	+	334.3	212	https://www.orthodb.org/v10?query=344798at7742	bridging integrator 3
344884at7742	Complete	ptg001001l_1	804025	852178	-	393.9	219	https://www.orthodb.org/v10?query=344884at7742	pre-mRNA-splicing factor ISY1 homolog
344933at7742	Complete	ptg000347l_1	9153	32464	-	455.7	243	https://www.orthodb.org/v10?query=344933at7742	sin3 histone deacetylase corepressor complex component SDS3
345012at7742	Fragmented	ptg000242l_1	12810793	12811038	-	101.0	79	https://www.orthodb.org/v10?query=345012at7742	Chromosome 17 open reading frame 80
345264at7742	Complete	ptg000410l_1	4839731	4847280	-	412.5	216	https://www.orthodb.org/v10?query=345264at7742	protein unc-50 homolog
345549at7742	Complete	ptg000138l_1	3002443	3019309	-	380.5	328	https://www.orthodb.org/v10?query=345549at7742	Zinc finger FYVE-type containing 27
345556at7742	Complete	ptg002155l_1	1053201	1057849	+	256.8	136	https://www.orthodb.org/v10?query=345556at7742	Thymidine kinase
345592at7742	Complete	ptg000967l_1	496281	508900	-	348.5	197	https://www.orthodb.org/v10?query=345592at7742	protein ARV1
345605at7742	Complete	ptg000410l_1	4261341	4279300	+	312.8	197	https://www.orthodb.org/v10?query=345605at7742	MIT domain-containing protein 1
345746at7742	Complete	ptg000193l_1	967867	1014310	+	453.6	252	https://www.orthodb.org/v10?query=345746at7742	protein FAM199X
345950at7742	Complete	ptg000699l_1	2095313	2107862	-	378.6	179	https://www.orthodb.org/v10?query=345950at7742	Proteasome subunit beta type
346365at7742	Missing
346436at7742	Complete	ptg000093l_1	1498477	1526079	-	201.6	186	https://www.orthodb.org/v10?query=346436at7742	Mitochondrial fission regulator 1
346443at7742	Complete	ptg000404l_1	583715	587443	+	353.7	227	https://www.orthodb.org/v10?query=346443at7742	mediator of RNA polymerase II transcription subunit 8
346605at7742	Complete	ptg000162l_1	11706	69809	+	203.2	125	https://www.orthodb.org/v10?query=346605at7742	ectodysplasin-A receptor-associated adapter protein
346606at7742	Duplicated	ptg000739l_1	2805824	2833794	+	302.7	163	https://www.orthodb.org/v10?query=346606at7742	HD domain-containing protein 2
346606at7742	Duplicated	ptg000091l_1	3528596	3529180	-	313.6	163	https://www.orthodb.org/v10?query=346606at7742	HD domain-containing protein 2
346924at7742	Complete	ptg001931l_1	1053997	1057924	-	437.6	231	https://www.orthodb.org/v10?query=346924at7742	toll-interacting protein
347249at7742	Complete	ptg000699l_1	3033610	3050872	-	225.6	209	https://www.orthodb.org/v10?query=347249at7742	IQ domain-containing protein E
347416at7742	Complete	ptg000671l_1	542602	551651	+	263.8	172	https://www.orthodb.org/v10?query=347416at7742	ADP-sugar pyrophosphatase
347924at7742	Complete	ptg001304l_1	164276	178626	+	155.6	203	https://www.orthodb.org/v10?query=347924at7742	CD40 ligand
347954at7742	Complete	ptg002594l_1	50255	121432	+	326.6	218	https://www.orthodb.org/v10?query=347954at7742	acyl-CoA-binding domain-containing protein 6
347981at7742	Missing
348185at7742	Complete	ptg000129l_1	27938	112735	+	174.4	125	https://www.orthodb.org/v10?query=348185at7742	Autophagy related 10
348500at7742	Complete	ptg001225l_1	867450	914486	-	369.7	320	https://www.orthodb.org/v10?query=348500at7742	testis-expressed sequence 9 protein
348560at7742	Duplicated	ptg000762l_1	2203313	2211789	-	315.1	180	https://www.orthodb.org/v10?query=348560at7742	nucleoside diphosphate kinase homolog 5
348560at7742	Duplicated	ptg000056l_1	4020167	4040171	+	321.3	181	https://www.orthodb.org/v10?query=348560at7742	nucleoside diphosphate kinase homolog 5
348744at7742	Complete	ptg001059l_1	1845932	1852591	-	297.3	207	https://www.orthodb.org/v10?query=348744at7742	translational activator of cytochrome c oxidase 1
349204at7742	Complete	ptg000115l_1	10241631	10252648	-	413.1	263	https://www.orthodb.org/v10?query=349204at7742	leucine-rich repeat-containing protein 59
349261at7742	Complete	ptg000468l_1	5371786	5381965	+	241.9	214	https://www.orthodb.org/v10?query=349261at7742	small RNA 2'-O-methyltransferase
349414at7742	Complete	ptg000382l_1	4849499	4860122	-	352.1	182	https://www.orthodb.org/v10?query=349414at7742	transmembrane protein 127
349482at7742	Complete	ptg002140l_1	737130	805099	+	322.2	185	https://www.orthodb.org/v10?query=349482at7742	Mitochondrial ribosome recycling factor
349595at7742	Complete	ptg001598l_1	1221000	1223282	-	275.0	229	https://www.orthodb.org/v10?query=349595at7742	surfeit locus protein 6
349840at7742	Complete	ptg000413l_1	5258635	5303284	-	310.7	275	https://www.orthodb.org/v10?query=349840at7742	protein FAM185A
349858at7742	Complete	ptg001318l_1	4340525	4345483	-	357.1	189	https://www.orthodb.org/v10?query=349858at7742	exosome complex component RRP40
350211at7742	Complete	ptg000723l_1	5610875	5639473	-	338.9	226	https://www.orthodb.org/v10?query=350211at7742	protein KTI12 homolog
350246at7742	Complete	ptg001225l_1	838274	863994	+	429.8	366	https://www.orthodb.org/v10?query=350246at7742	meiosis-specific nuclear structural protein 1
350289at7742	Complete	ptg000310l_1	181496	193379	-	343.8	238	https://www.orthodb.org/v10?query=350289at7742	HAUS augmin-like complex subunit 1
350839at7742	Complete	ptg000848l_1	837793	841121	-	231.1	136	https://www.orthodb.org/v10?query=350839at7742	apoptogenic protein 1, mitochondrial
350970at7742	Complete	ptg000257l_1	3545692	3564595	-	261.2	183	https://www.orthodb.org/v10?query=350970at7742	protein YIPF6
351113at7742	Complete	ptg001967l_1	514498	521395	+	258.2	213	https://www.orthodb.org/v10?query=351113at7742	G patch domain-containing protein 11
351213at7742	Complete	ptg000127l_1	9226483	9259829	+	593.7	355	https://www.orthodb.org/v10?query=351213at7742	translocation protein SEC62
351419at7742	Complete	ptg002360l_1	21345	22559	+	89.5	146	https://www.orthodb.org/v10?query=351419at7742	thyrotropin releasing hormone
351522at7742	Complete	ptg000643l_1	2160309	2174938	+	380.6	254	https://www.orthodb.org/v10?query=351522at7742	Steroid 5 alpha-reductase 3
351544at7742	Complete	ptg000848l_1	87669	91175	-	182.5	247	https://www.orthodb.org/v10?query=351544at7742	uncharacterized protein C14orf80 homolog
352153at7742	Complete	ptg000848l_1	182688	186639	+	277.8	177	https://www.orthodb.org/v10?query=352153at7742	uridine diphosphate glucose pyrophosphatase
352195at7742	Complete	ptg000374l_1	4620506	4639043	+	400.4	222	https://www.orthodb.org/v10?query=352195at7742	ATP synthase mitochondrial F1 complex assembly factor 2
352256at7742	Complete	ptg001447l_1	871100	873957	-	334.5	230	https://www.orthodb.org/v10?query=352256at7742	tubulin polyglutamylase complex subunit 1
352334at7742	Complete	ptg000963l_1	732803	806651	+	417.4	312	https://www.orthodb.org/v10?query=352334at7742	G kinase-anchoring protein 1
352529at7742	Complete	ptg000115l_1	519583	527087	+	317.0	198	https://www.orthodb.org/v10?query=352529at7742	dephospho-CoA kinase domain-containing protein
352847at7742	Complete	ptg000517l_1	3965499	3984111	+	291.4	159	https://www.orthodb.org/v10?query=352847at7742	RAB30, member RAS oncogene family
353232at7742	Complete	ptg000606l_1	1372742	1375941	-	400.9	196	https://www.orthodb.org/v10?query=353232at7742	autophagy-related protein 101
353318at7742	Fragmented	ptg001985l_1	16077	24959	+	154.6	117	https://www.orthodb.org/v10?query=353318at7742	sarcospan
353461at7742	Complete	ptg001088l_1	520791	523553	-	412.2	241	https://www.orthodb.org/v10?query=353461at7742	nuclear apoptosis-inducing factor 1
353474at7742	Complete	ptg000353l_1	54325	69009	-	362.5	227	https://www.orthodb.org/v10?query=353474at7742	ubiquitin-conjugating enzyme E2 J1
353522at7742	Complete	ptg000822l_1	4197146	4212243	-	347.7	265	https://www.orthodb.org/v10?query=353522at7742	dimethyladenosine transferase 2, mitochondrial
353601at7742	Complete	ptg000462l_1	2526606	2543213	+	320.2	177	https://www.orthodb.org/v10?query=353601at7742	peroxisomal membrane protein 4
354226at7742	Complete	ptg000482l_1	2349368	2353192	-	312.3	255	https://www.orthodb.org/v10?query=354226at7742	Chromosome 21 open reading frame 91
354251at7742	Complete	ptg000107l_1	853054	878735	+	197.7	183	https://www.orthodb.org/v10?query=354251at7742	POU domain class 2-associating factor 1
354349at7742	Complete	ptg000256l_1	1571780	1580786	-	107.0	158	https://www.orthodb.org/v10?query=354349at7742	transmembrane 4 L6 family member 19
354526at7742	Complete	ptg000113l_1	147749	159408	-	390.9	185	https://www.orthodb.org/v10?query=354526at7742	RNA-binding protein PNO1
354827at7742	Complete	ptg000681l_1	535649	551993	-	380.6	200	https://www.orthodb.org/v10?query=354827at7742	DNA replication complex GINS protein SLD5
355312at7742	Complete	ptg000203l_1	2020772	2023492	+	295.1	199	https://www.orthodb.org/v10?query=355312at7742	myb/SANT-like DNA-binding domain-containing protein 1
355364at7742	Complete	ptg001734l_1	534114	537161	+	310.8	248	https://www.orthodb.org/v10?query=355364at7742	inhibin alpha chain
355430at7742	Complete	ptg002140l_1	714798	733597	-	290.4	156	https://www.orthodb.org/v10?query=355430at7742	RNA binding motif protein 18
355478at7742	Complete	ptg001349l_1	2209301	2225216	+	257.0	172	https://www.orthodb.org/v10?query=355478at7742	Inosine triphosphate pyrophosphatase
355988at7742	Complete	ptg000507l_1	446493	452738	-	281.7	190	https://www.orthodb.org/v10?query=355988at7742	Glutathione S-transferase zeta 1
356030at7742	Complete	ptg000415l_1	2644414	2889558	+	193.8	170	https://www.orthodb.org/v10?query=356030at7742	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase
356132at7742	Complete	ptg000673l_1	4682166	4683212	+	341.7	232	https://www.orthodb.org/v10?query=356132at7742	transcription elongation factor A N-terminal and central domain-containing protein
356646at7742	Complete	ptg001394l_1	695510	698473	+	331.8	163	https://www.orthodb.org/v10?query=356646at7742	protein RER1
356688at7742	Complete	ptg000092l_1	2141487	2142146	+	223.7	151	https://www.orthodb.org/v10?query=356688at7742	Protein tyrosine phosphatase, mitochondrial 1
356826at7742	Complete	ptg000577l_1	6483086	6505578	+	307.7	197	https://www.orthodb.org/v10?query=356826at7742	Vesicle transport through interaction with t-SNAREs 1B
356998at7742	Complete	ptg001088l_1	726087	734650	+	352.1	202	https://www.orthodb.org/v10?query=356998at7742	Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial
357059at7742	Complete	ptg000799l_1	424886	441481	+	472.7	269	https://www.orthodb.org/v10?query=357059at7742	fos-related antigen 2
357094at7742	Complete	ptg000527l_1	968489	998320	-	507.2	371	https://www.orthodb.org/v10?query=357094at7742	wiskott-Aldrich syndrome protein family member 2
357298at7742	Complete	ptg000017l_1	3797407	3817201	-	312.2	211	https://www.orthodb.org/v10?query=357298at7742	synaptosomal-associated protein 29
357329at7742	Complete	ptg000135l_1	3702021	3719100	+	360.0	194	https://www.orthodb.org/v10?query=357329at7742	ras-related protein Rab-23
357356at7742	Missing
357435at7742	Complete	ptg000620l_1	8025363	8045186	+	312.9	166	https://www.orthodb.org/v10?query=357435at7742	GINS complex subunit 1 
357819at7742	Complete	ptg000203l_1	3773637	3780945	+	398.5	334	https://www.orthodb.org/v10?query=357819at7742	cell growth-regulating nucleolar protein
357862at7742	Complete	ptg000011l_1	74690	91923	+	353.0	199	https://www.orthodb.org/v10?query=357862at7742	Mitochondrial inner membrane protease ATP23
357871at7742	Complete	ptg000188l_1	5307282	5307854	+	306.7	164	https://www.orthodb.org/v10?query=357871at7742	rho-related GTP-binding protein RhoH
358171at7742	Complete	ptg000203l_1	1767766	1775144	+	573.2	391	https://www.orthodb.org/v10?query=358171at7742	SH3 domain-binding protein 2
358181at7742	Complete	ptg001281l_1	285806	337259	+	452.5	327	https://www.orthodb.org/v10?query=358181at7742	E3 ubiquitin-protein ligase RNF169
358209at7742	Complete	ptg001825l_1	791608	801181	-	317.3	156	https://www.orthodb.org/v10?query=358209at7742	programmed cell death protein 6
358276at7742	Complete	ptg000112l_1	2371896	2383813	-	290.9	152	https://www.orthodb.org/v10?query=358276at7742	Phosphopantothenoylcysteine decarboxylase
358553at7742	Complete	ptg000115l_1	9048887	9062387	-	367.4	215	https://www.orthodb.org/v10?query=358553at7742	vacuolar-sorting protein SNF8
358562at7742	Complete	ptg000328l_1	6825697	6837622	+	416.2	215	https://www.orthodb.org/v10?query=358562at7742	mediator of RNA polymerase II transcription subunit 4
358727at7742	Complete	ptg000527l_1	1786790	1790939	+	362.4	179	https://www.orthodb.org/v10?query=358727at7742	mediator of RNA polymerase II transcription subunit 18
358777at7742	Complete	ptg001140l_1	3163852	3167757	+	220.3	178	https://www.orthodb.org/v10?query=358777at7742	yae1 domain-containing protein 1
358920at7742	Complete	ptg000626l_1	1909038	1927863	-	302.5	182	https://www.orthodb.org/v10?query=358920at7742	tRNA-yW synthesizing protein 3 homolog
359032at7742	Complete	ptg000582l_1	1343092	1353662	-	289.0	163	https://www.orthodb.org/v10?query=359032at7742	transmembrane protein 70, mitochondrial
359184at7742	Complete	ptg002009l_1	768863	783040	+	390.7	240	https://www.orthodb.org/v10?query=359184at7742	uncharacterized protein C9orf78 homolog
359192at7742	Complete	ptg000975l_1	108506	129407	+	241.4	207	https://www.orthodb.org/v10?query=359192at7742	regulator of G-protein signaling 18
359273at7742	Complete	ptg001021l_1	238982	245464	-	342.7	201	https://www.orthodb.org/v10?query=359273at7742	methylmalonic aciduria and homocystinuria type C protein
359289at7742	Complete	ptg000534l_1	837620	855921	+	319.7	206	https://www.orthodb.org/v10?query=359289at7742	Proteasome assembly chaperone 2
359330at7742	Duplicated	ptg000068l_1	4095417	4166501	+	457.0	258	https://www.orthodb.org/v10?query=359330at7742	transcription initiation factor IIE subunit beta
359330at7742	Duplicated	ptg000141l_1	1933961	1934833	-	468.6	255	https://www.orthodb.org/v10?query=359330at7742	transcription initiation factor IIE subunit beta
359541at7742	Complete	ptg000748l_1	950789	954750	+	171.0	141	https://www.orthodb.org/v10?query=359541at7742	Chromosome 22 open reading frame 23
359556at7742	Complete	ptg002190l_1	82867	88869	-	304.8	159	https://www.orthodb.org/v10?query=359556at7742	5-demethoxyubiquinone hydroxylase, mitochondrial
359566at7742	Complete	ptg000553l_1	2646896	2647567	-	217.8	165	https://www.orthodb.org/v10?query=359566at7742	COMM domain-containing protein 5
359693at7742	Complete	ptg001060l_1	1061386	1076234	+	420.5	245	https://www.orthodb.org/v10?query=359693at7742	probable G-protein coupled receptor 157
359738at7742	Complete	ptg000638l_1	4745087	4776467	-	189.2	117	https://www.orthodb.org/v10?query=359738at7742	tRNA-specific adenosine deaminase 2
359813at7742	Complete	ptg000402l_1	4522628	4590183	-	283.9	159	https://www.orthodb.org/v10?query=359813at7742	mitotic spindle assembly checkpoint protein MAD2A
360372at7742	Complete	ptg001734l_1	85713	89246	+	443.7	291	https://www.orthodb.org/v10?query=360372at7742	protein FAM134A
360409at7742	Complete	ptg000262l_1	1462154	1468603	+	412.3	193	https://www.orthodb.org/v10?query=360409at7742	cytochrome c oxidase assembly protein COX11, mitochondrial
360487at7742	Complete	ptg000068l_1	7544071	7567001	-	418.5	249	https://www.orthodb.org/v10?query=360487at7742	TELO2-interacting protein 2
360502at7742	Complete	ptg000171l_1	1087932	1343889	-	356.4	227	https://www.orthodb.org/v10?query=360502at7742	uncharacterized protein C15orf41 homolog isoform X1
360791at7742	Complete	ptg000256l_1	5798072	5800197	-	302.0	189	https://www.orthodb.org/v10?query=360791at7742	ankyrin repeat domain-containing protein 49
360792at7742	Complete	ptg001224l_1	1561524	1570811	+	365.8	197	https://www.orthodb.org/v10?query=360792at7742	exosome complex component RRP46
360846at7742	Complete	ptg000557l_1	4382219	4394098	-	300.1	276	https://www.orthodb.org/v10?query=360846at7742	cyclin-D1-binding protein 1
360850at7742	Complete	ptg000630l_1	365326	388421	-	329.5	184	https://www.orthodb.org/v10?query=360850at7742	SAP30-binding protein
360873at7742	Complete	ptg001782l_1	1254649	1279409	+	284.5	221	https://www.orthodb.org/v10?query=360873at7742	Vestigial like family member 3
361078at7742	Complete	ptg000562l_1	261526	294755	-	396.4	186	https://www.orthodb.org/v10?query=361078at7742	YEATS domain-containing protein 4
361358at7742	Complete	ptg000576l_1	1099827	1108088	+	288.3	172	https://www.orthodb.org/v10?query=361358at7742	26S proteasome non-ATPase regulatory subunit 9
361503at7742	Complete	ptg000374l_1	1268301	1290221	+	338.0	178	https://www.orthodb.org/v10?query=361503at7742	mediator of RNA polymerase II transcription subunit 20
361537at7742	Complete	ptg000056l_1	7016717	7026350	-	367.5	228	https://www.orthodb.org/v10?query=361537at7742	calcium signal-modulating cyclophilin ligand
361680at7742	Complete	ptg000728l_1	2488333	2499374	+	346.1	222	https://www.orthodb.org/v10?query=361680at7742	RNA-binding protein 48
361767at7742	Complete	ptg000269l_1	723318	782009	-	198.0	156	https://www.orthodb.org/v10?query=361767at7742	COMM domain-containing protein 7
361802at7742	Complete	ptg000947l_1	6740	10013	+	338.6	178	https://www.orthodb.org/v10?query=361802at7742	DNA-directed RNA polymerase III subunit RPC8
361842at7742	Complete	ptg001598l_1	1292678	1296781	-	332.0	183	https://www.orthodb.org/v10?query=361842at7742	protein myomaker
361935at7742	Complete	ptg000770l_1	3426123	3428364	-	371.7	214	https://www.orthodb.org/v10?query=361935at7742	vesicle transport protein USE1
361964at7742	Complete	ptg000577l_1	4698734	4745456	-	378.9	219	https://www.orthodb.org/v10?query=361964at7742	Solute carrier family 39 member 9
361974at7742	Complete	ptg001252l_1	498004	502994	+	399.5	254	https://www.orthodb.org/v10?query=361974at7742	coiled-coil domain-containing protein 84
362089at7742	Complete	ptg000651l_1	953697	958338	+	186.0	133	https://www.orthodb.org/v10?query=362089at7742	39S ribosomal protein L21, mitochondrial
362121at7742	Complete	ptg000138l_1	3254260	3261399	+	276.6	153	https://www.orthodb.org/v10?query=362121at7742	exosome complex component CSL4
362133at7742	Missing
362141at7742	Complete	ptg001512l_1	1888318	1919096	+	199.7	107	https://www.orthodb.org/v10?query=362141at7742	INO80 complex subunit C
362150at7742	Complete	ptg000557l_1	3006566	3023214	-	218.5	151	https://www.orthodb.org/v10?query=362150at7742	telomere repeats-binding bouquet formation protein 2
362170at7742	Complete	ptg000728l_1	2422524	2435144	+	444.0	212	https://www.orthodb.org/v10?query=362170at7742	GATA zinc finger domain-containing protein 1
362410at7742	Fragmented	ptg000164l_1	5969392	5997411	+	195.4	143	https://www.orthodb.org/v10?query=362410at7742	transmembrane protein 71
362453at7742	Complete	ptg000397l_1	5961901	5968657	-	237.1	208	https://www.orthodb.org/v10?query=362453at7742	Solute carrier family 7 member 6 opposite strand
362666at7742	Complete	ptg000624l_1	489262	498287	+	312.5	208	https://www.orthodb.org/v10?query=362666at7742	probable U3 small nucleolar RNA-associated protein 11
362673at7742	Complete	ptg000634l_1	1199918	1202115	+	269.8	146	https://www.orthodb.org/v10?query=362673at7742	DNA replication complex GINS protein PSF2
363264at7742	Complete	ptg002316l_1	403560	408587	+	353.2	210	https://www.orthodb.org/v10?query=363264at7742	REM2- and Rab-like small GTPase 1
363317at7742	Complete	ptg000004l_1	1871772	1915682	-	416.5	234	https://www.orthodb.org/v10?query=363317at7742	syntaxin-17
363461at7742	Complete	ptg000284l_1	7824233	7836394	-	277.8	162	https://www.orthodb.org/v10?query=363461at7742	ATP synthase subunit s, mitochondrial
363574at7742	Complete	ptg001943l_1	812628	846649	+	217.3	167	https://www.orthodb.org/v10?query=363574at7742	collectrin
363627at7742	Complete	ptg001059l_1	3773132	3791023	+	364.0	193	https://www.orthodb.org/v10?query=363627at7742	Golgi SNAP receptor complex member 2
363812at7742	Missing
363898at7742	Complete	ptg000314l_1	667744	668511	+	128.2	223	https://www.orthodb.org/v10?query=363898at7742	alpha/beta hydrolase domain-containing protein 11
364320at7742	Missing
364336at7742	Complete	ptg001088l_1	1254208	1258401	+	288.6	179	https://www.orthodb.org/v10?query=364336at7742	Dolichyldiphosphatase 1
364611at7742	Complete	ptg001281l_1	1025279	1077039	+	228.1	149	https://www.orthodb.org/v10?query=364611at7742	Ubiquitin conjugating enzyme E2 F (putative)
364898at7742	Duplicated	ptg000015l_1	808463	869227	+	257.2	133	https://www.orthodb.org/v10?query=364898at7742	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
364898at7742	Duplicated	ptg000713l_1	5167589	5168125	+	266.1	145	https://www.orthodb.org/v10?query=364898at7742	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
365136at7742	Complete	ptg000118l_1	4947529	5004748	-	685.2	339	https://www.orthodb.org/v10?query=365136at7742	RNA 3'-terminal phosphate cyclase-like protein
365149at7742	Complete	ptg000796l_1	153556	159657	+	294.2	177	https://www.orthodb.org/v10?query=365149at7742	coiled-coil domain-containing protein 134
365150at7742	Complete	ptg000699l_1	7570973	7573051	-	225.2	143	https://www.orthodb.org/v10?query=365150at7742	Intraflagellar transport 22
365186at7742	Complete	ptg000566l_1	319219	337186	-	312.4	184	https://www.orthodb.org/v10?query=365186at7742	oxidoreductase HTATIP2
365226at7742	Complete	ptg001050l_1	253301	257763	-	424.9	234	https://www.orthodb.org/v10?query=365226at7742	protein-S-isoprenylcysteine O-methyltransferase
365662at7742	Complete	ptg000618l_1	86810	96620	-	486.7	280	https://www.orthodb.org/v10?query=365662at7742	Mitochondrial ribosomal protein L44
365677at7742	Complete	ptg000688l_1	556688	629311	-	631.8	296	https://www.orthodb.org/v10?query=365677at7742	Nuclear transcription factor Y subunit gamma
365702at7742	Complete	ptg000347l_1	318649	360041	+	378.2	358	https://www.orthodb.org/v10?query=365702at7742	V-set and immunoglobulin domain-containing protein 10
365811at7742	Complete	ptg000630l_1	713234	716356	-	237.8	154	https://www.orthodb.org/v10?query=365811at7742	armadillo repeat-containing protein 7
365924at7742	Complete	ptg000284l_1	12323439	12332733	+	313.4	189	https://www.orthodb.org/v10?query=365924at7742	peptidyl-prolyl cis-trans isomerase FKBP3
366264at7742	Complete	ptg000366l_1	1470469	1486356	+	431.3	211	https://www.orthodb.org/v10?query=366264at7742	protein SCO1 homolog, mitochondrial
366274at7742	Complete	ptg000326l_1	4569075	4569623	-	166.2	143	https://www.orthodb.org/v10?query=366274at7742	jupiter microtubule associated homolog 2
366345at7742	Complete	ptg000692l_1	106046	122646	-	358.8	323	https://www.orthodb.org/v10?query=366345at7742	osteoclast stimulatory transmembrane protein
366454at7742	Complete	ptg002164l_1	135097	147347	-	401.7	260	https://www.orthodb.org/v10?query=366454at7742	leucine-rich repeat-containing protein 23
366534at7742	Complete	ptg001050l_1	1087038	1095235	+	260.1	159	https://www.orthodb.org/v10?query=366534at7742	protein DJ-1
366658at7742	Complete	ptg000115l_1	4001850	4006255	+	286.3	186	https://www.orthodb.org/v10?query=366658at7742	homologous-pairing protein 2 homolog
366715at7742	Complete	ptg000577l_1	6791261	6810085	+	398.3	221	https://www.orthodb.org/v10?query=366715at7742	V-type proton ATPase subunit D
366844at7742	Complete	ptg001171l_1	1634757	1649390	+	297.3	188	https://www.orthodb.org/v10?query=366844at7742	E2F-associated phosphoprotein
366847at7742	Complete	ptg003282l_1	358	11203	+	358.7	248	https://www.orthodb.org/v10?query=366847at7742	N-acetylneuraminate lyase
366862at7742	Complete	ptg000265l_1	5697662	5736069	-	376.3	292	https://www.orthodb.org/v10?query=366862at7742	intracellular hyaluronan-binding protein 4
367008at7742	Complete	ptg000831l_1	530299	570975	+	372.5	270	https://www.orthodb.org/v10?query=367008at7742	transcription initiation factor IIA subunit 1
367197at7742	Complete	ptg000374l_1	1455589	1460198	+	505.0	362	https://www.orthodb.org/v10?query=367197at7742	transcription factor EB
367334at7742	Complete	ptg000748l_1	547292	561940	+	294.9	133	https://www.orthodb.org/v10?query=367334at7742	josephin-1
367391at7742	Complete	ptg000171l_1	3465276	3532830	+	357.7	173	https://www.orthodb.org/v10?query=367391at7742	Secretogranin V
367430at7742	Complete	ptg001239l_1	66488	81786	-	310.8	171	https://www.orthodb.org/v10?query=367430at7742	pre-mRNA-splicing factor SPF27
367625at7742	Complete	ptg001181l_1	2551753	2552484	+	424.0	240	https://www.orthodb.org/v10?query=367625at7742	protein FAM124B
367717at7742	Complete	ptg000035l_1	5455353	5498264	-	290.3	164	https://www.orthodb.org/v10?query=367717at7742	protein Hikeshi
368039at7742	Complete	ptg000137l_1	1762764	1767955	+	312.2	169	https://www.orthodb.org/v10?query=368039at7742	TM2 domain-containing protein 2
368105at7742	Complete	ptg000365l_1	654687	663811	-	483.5	280	https://www.orthodb.org/v10?query=368105at7742	Trans-L-3-hydroxyproline dehydratase
368156at7742	Complete	ptg000306l_1	3622024	3633316	-	372.8	188	https://www.orthodb.org/v10?query=368156at7742	translin
368306at7742	Complete	ptg000723l_1	5873912	5886775	+	415.8	235	https://www.orthodb.org/v10?query=368306at7742	pre-mRNA-splicing factor 38A
368433at7742	Complete	ptg001598l_1	339736	343853	+	411.7	189	https://www.orthodb.org/v10?query=368433at7742	zinc finger MYND domain-containing protein 19
368535at7742	Complete	ptg001059l_1	1582434	1584139	+	84.8	107	https://www.orthodb.org/v10?query=368535at7742	B-cell antigen receptor complex-associated protein beta chain
368773at7742	Complete	ptg000056l_1	1652482	1653453	-	395.3	256	https://www.orthodb.org/v10?query=368773at7742	Solute carrier family 35 member A4
368798at7742	Complete	ptg000770l_1	2154815	2160484	+	425.2	248	https://www.orthodb.org/v10?query=368798at7742	coiled-coil domain-containing protein 130
368813at7742	Complete	ptg001340l_1	346958	358782	-	380.5	288	https://www.orthodb.org/v10?query=368813at7742	homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein
368834at7742	Complete	ptg000382l_1	15779016	15787890	+	252.9	247	https://www.orthodb.org/v10?query=368834at7742	Centrosomal protein 68
368948at7742	Complete	ptg000002l_1:3224902-3248808	3224902	3249165	-	214.6	117	https://www.orthodb.org/v10?query=368948at7742	refilin-B
